,age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,overall_score
19688,14,1,1,1,3.0,92.1,1,0,0,2,62.1
19689,16,1,1,3,1.8,66.1,0,0,1,3,46.1
19690,16,0,0,5,1.7,50.1,0,1,1,0,29.1
19691,14,0,0,5,6.8,90.2,1,1,1,3,92.4
19692,14,1,1,1,7.6,53.2,0,0,1,0,82.8
19693,16,2,1,1,3.3,79.9,0,2,0,4,58.4
19694,17,1,1,0,6.0,58.2,0,3,0,2,71.7
19695,15,0,1,1,0.9,71.6,0,0,1,2,31.1
19696,17,0,1,4,3.7,99.4,1,1,0,4,66.6
19697,18,2,1,0,7.1,88.6,0,1,0,2,89.6
19698,18,2,1,2,7.6,54.7,0,3,0,1,90.2
19699,18,2,1,2,6.0,56.5,0,1,1,1,70.1
19700,18,1,0,4,1.7,98.3,0,2,1,5,59.3
19701,19,1,1,1,2.8,93.7,0,0,1,1,61.1
19702,15,0,0,4,2.2,83.4,0,3,0,0,58.3
19703,19,1,1,3,3.7,80.2,0,3,0,3,51.7
19704,17,0,0,4,6.4,58.2,0,2,1,2,68.4
19705,16,2,1,2,7.2,61.7,0,1,1,5,86.1
19706,17,0,1,1,7.9,90.4,0,3,1,4,100.0
19707,17,2,1,3,0.6,81.7,0,2,1,0,34.2
19708,19,0,0,5,6.3,88.1,0,3,1,0,87.6
19709,18,0,1,5,6.9,60.7,0,0,0,0,82.8
19710,16,0,0,2,7.0,85.7,1,2,0,0,96.7
19711,17,2,0,4,4.1,69.8,0,1,0,3,60.3
19712,17,2,1,2,2.2,73.7,0,3,1,0,46.3
19713,17,0,0,3,2.7,97.2,1,1,1,1,60.6
19714,18,1,1,4,6.5,92.7,0,1,1,3,94.7
19715,15,1,0,4,6.1,89.1,0,1,0,0,76.8
19716,14,1,0,5,6.3,60.4,1,1,1,4,70.9
19717,19,0,1,0,6.0,67.6,0,1,1,3,69.2
19718,15,1,0,4,2.5,80.1,0,0,0,4,45.8
19719,14,2,1,1,7.2,52.3,0,2,1,3,78.8
19720,18,2,1,0,7.1,88.6,0,1,0,2,89.6
19721,19,1,0,2,5.5,93.8,0,0,0,2,87.4
19722,17,0,1,3,3.7,84.7,0,2,1,2,64.9
19723,15,1,1,5,5.1,61.6,0,3,0,2,66.6
19724,19,0,0,4,5.8,78.6,0,2,1,5,82.0
19725,19,2,0,0,2.3,93.3,0,1,1,5,60.9
19726,19,2,0,2,6.9,98.6,0,3,1,1,100.0
19727,18,2,0,0,1.8,71.6,0,2,1,3,37.1
19728,17,1,1,3,5.8,50.4,0,0,0,5,58.3
19729,15,2,1,0,7.9,54.3,1,3,0,0,90.9
19730,15,0,1,3,5.2,68.4,0,0,1,4,78.8
19731,14,0,1,1,6.6,73.7,0,0,1,2,76.0
19732,19,1,1,4,3.6,61.2,1,3,0,5,49.5
19733,16,0,1,3,2.3,83.9,0,2,1,4,62.0
19734,14,1,1,4,6.5,75.1,0,1,1,2,72.9
19735,19,1,0,4,2.0,85.8,0,3,1,3,45.3
19736,17,2,1,0,7.8,83.4,0,3,1,5,100.0
19737,17,2,0,4,3.8,99.5,1,0,1,5,80.2
19738,19,2,0,2,5.8,94.4,0,0,0,3,86.5
19739,18,2,1,4,1.6,69.8,0,0,1,0,44.6
19740,16,1,0,1,4.5,79.0,0,0,0,4,70.5
19741,14,2,0,3,7.6,85.6,0,2,1,2,97.6
19742,17,0,1,4,2.9,85.7,0,3,1,0,55.2
19743,16,1,0,1,2.4,95.2,1,1,0,4,52.6
19744,16,1,0,0,3.4,55.2,0,2,1,2,42.1
19745,19,1,1,3,3.2,71.1,1,0,0,2,56.5
19746,16,1,0,2,4.9,59.8,0,1,1,3,73.0
19747,16,2,0,2,7.4,90.5,0,0,1,0,100.0
19748,14,2,1,2,4.4,96.9,1,3,1,5,66.1
19749,17,1,0,2,2.1,87.1,0,3,1,0,48.5
19750,17,2,0,5,2.0,73.2,0,1,1,4,55.1
19751,17,1,1,4,5.0,50.7,1,0,1,4,54.8
19752,17,2,0,0,1.1,67.8,0,3,0,4,35.4
19753,14,2,0,3,2.7,92.0,0,0,1,2,51.8
19754,19,2,0,2,5.2,92.6,0,3,1,5,82.7
19755,16,1,0,1,0.8,87.5,0,2,1,4,40.6
19756,18,1,0,0,7.0,60.6,0,0,0,2,86.0
19757,14,2,1,4,6.6,91.5,0,0,0,3,98.2
19758,17,1,1,2,1.4,67.5,0,1,1,1,45.9
19759,19,1,1,3,1.8,72.1,0,1,1,4,39.2
19760,17,1,0,5,1.0,82.6,0,0,1,0,47.2
19761,19,2,0,0,1.7,55.4,0,0,1,1,40.5
19762,18,1,1,2,0.6,72.7,0,1,0,0,40.4
19763,16,2,0,1,1.4,93.9,0,2,1,1,46.4
19764,14,1,0,5,3.3,54.5,0,1,1,1,42.1
19765,14,0,0,1,2.1,92.8,0,0,1,0,50.9
19766,14,2,1,4,1.3,77.0,0,3,1,0,41.1
19767,14,2,1,3,3.5,62.5,1,0,1,4,58.4
19768,14,1,1,5,6.7,58.8,0,2,0,1,74.1
19769,18,2,1,3,6.3,87.6,0,3,0,4,80.0
19770,18,2,0,4,7.6,64.3,0,1,0,5,86.0
19771,16,0,0,0,3.1,86.9,0,2,1,5,53.1
19772,17,2,0,0,1.9,63.2,0,1,0,0,42.8
19773,14,2,1,2,4.2,84.2,0,2,0,5,64.5
19774,19,0,0,5,7.3,64.8,0,2,1,1,84.3
19775,18,2,1,5,5.9,55.1,0,1,1,5,59.4
19776,15,0,0,5,2.9,65.2,1,1,0,2,56.2
19777,15,2,1,4,1.4,68.2,0,2,0,4,36.9
19778,19,1,0,0,3.4,89.0,0,0,1,4,53.5
19779,17,2,1,4,1.6,70.4,0,3,0,2,33.0
19780,18,1,0,0,7.0,99.2,0,1,1,0,94.3
19781,18,0,1,1,2.9,66.1,0,3,0,1,42.2
19782,19,2,1,3,5.2,70.1,0,3,1,1,60.9
19783,18,1,1,2,4.9,99.9,0,0,1,4,79.7
19784,14,1,1,4,4.0,93.4,0,1,1,5,75.4
19785,18,1,0,2,1.6,93.9,1,2,0,2,50.0
19786,17,0,0,2,7.8,88.0,0,3,1,3,92.8
19787,19,2,1,4,7.9,74.4,1,2,1,1,91.1
19788,15,0,1,3,4.6,55.3,0,1,1,3,56.7
19789,17,1,0,3,4.0,60.9,0,1,1,1,59.8
19790,15,0,0,2,6.5,78.3,0,0,1,0,83.8
19791,14,0,0,3,4.9,94.9,0,0,0,1,68.3
19792,18,0,1,3,1.0,79.3,0,2,1,2,46.5
19793,17,1,0,0,7.7,75.8,0,3,0,1,96.4
19794,14,0,1,3,2.8,52.0,1,3,0,2,48.7
19795,15,2,0,0,3.8,93.1,0,1,1,3,67.5
19796,14,0,1,5,3.4,52.2,1,0,0,0,57.0
19797,18,1,1,2,7.8,50.9,0,3,0,0,74.8
19798,17,1,0,4,2.0,67.2,0,0,1,1,41.0
19799,19,1,1,2,1.1,56.0,0,1,0,3,39.8
19800,18,0,1,3,5.7,74.2,0,2,1,3,80.8
19801,15,2,0,5,1.1,76.9,0,1,1,0,40.3
19802,14,2,1,5,1.4,63.2,0,0,0,0,31.3
19803,18,0,0,2,4.3,90.1,0,1,0,3,67.5
19804,14,2,1,1,0.7,99.5,0,1,0,2,41.3
19805,19,1,1,2,7.6,73.9,0,0,0,0,83.4
19806,15,0,1,2,7.2,97.0,1,0,0,0,94.8
19807,17,0,1,4,6.3,57.0,0,0,1,5,80.4
19808,16,1,1,5,6.6,75.3,0,0,1,0,80.6
19809,19,0,1,4,2.5,89.2,0,3,0,2,51.7
19810,19,0,0,5,7.1,95.2,0,2,0,1,95.0
19811,18,0,0,1,5.6,52.1,0,0,0,0,57.1
19812,16,2,0,0,4.3,68.8,0,0,0,3,70.4
19813,16,1,0,0,4.1,54.8,0,3,1,5,50.7
19814,18,0,0,0,4.9,91.3,0,2,1,3,70.6
19815,19,0,1,5,7.7,70.6,0,2,1,0,90.4
19816,16,2,1,2,1.7,50.9,1,0,1,0,42.3
19817,15,0,1,0,3.5,85.7,1,1,1,4,61.2
19818,16,1,1,3,3.4,59.9,0,1,0,5,43.4
19819,19,2,0,0,0.6,96.8,0,3,1,3,36.9
19820,17,0,1,2,5.8,77.0,0,2,1,2,72.5
19821,16,1,1,1,7.9,89.5,0,1,0,1,91.6
19822,17,2,1,3,0.6,60.5,0,0,0,3,33.0
19823,19,1,0,2,7.8,89.7,0,0,0,1,91.9
19824,14,0,0,2,5.3,64.4,0,3,0,5,76.4
19825,17,0,0,0,4.7,88.0,0,3,0,0,81.2
19826,16,2,1,0,0.8,99.8,0,0,0,0,38.8
19827,18,2,1,4,1.1,63.3,1,2,1,5,29.6
19828,18,0,1,2,5.9,90.5,0,3,1,0,91.9
19829,18,1,1,1,5.8,51.2,1,0,0,5,73.9
19830,19,1,1,0,1.7,93.0,0,1,0,1,44.1
19831,15,2,1,3,3.9,96.3,0,1,0,2,66.5
19832,16,0,0,2,4.2,57.6,1,1,0,2,60.3
19833,15,1,1,0,2.1,83.0,0,0,0,1,52.7
19834,18,0,0,1,5.0,96.5,1,2,1,5,78.3
19835,18,2,1,4,1.0,96.1,1,0,1,1,45.4
19836,16,1,1,1,7.6,97.7,0,3,0,4,95.5
19837,16,2,0,3,5.7,64.0,0,2,1,2,65.8
19838,17,0,0,4,1.8,82.5,0,2,1,4,51.5
19839,18,1,1,3,4.7,68.8,0,3,0,4,73.8
19840,15,0,0,0,7.9,87.6,0,3,1,3,100.0
19841,15,2,0,3,5.4,55.9,1,3,1,5,71.0
19842,15,0,1,4,5.8,68.5,0,2,1,0,65.3
19843,17,0,0,3,7.4,74.2,0,0,0,0,98.5
19844,19,0,0,0,6.0,58.1,0,3,1,2,63.7
19845,16,1,1,2,7.6,84.7,0,2,0,4,100.0
19846,14,2,0,2,5.0,53.8,0,2,0,4,66.6
19847,18,2,1,5,6.2,74.4,0,1,1,2,74.0
19848,16,1,1,3,2.6,58.7,0,0,1,0,42.1
19849,17,0,1,5,2.6,86.5,0,0,1,2,57.8
19850,17,1,0,5,7.1,75.2,0,0,1,5,88.1
19851,19,2,0,5,4.2,98.7,0,3,1,2,70.3
19852,18,2,1,1,6.7,94.7,0,1,0,4,87.0
19853,15,0,0,2,1.4,83.0,1,3,1,5,37.3
19854,17,2,1,4,6.0,61.3,0,1,1,5,74.4
19855,19,0,0,4,5.1,51.0,1,1,0,1,66.2
19856,14,0,1,5,7.9,81.8,1,3,1,3,100.0
19857,15,1,0,5,0.8,65.9,0,1,0,0,33.8
19858,15,2,1,3,3.0,54.9,0,3,1,4,39.4
19859,15,0,1,3,4.2,67.5,0,2,1,2,57.1
19860,19,1,1,3,4.3,99.4,0,1,1,1,77.3
19861,17,1,0,4,4.7,58.8,1,1,0,5,58.5
19862,18,2,0,1,2.9,96.2,0,2,0,4,70.9
19863,16,1,0,4,4.9,91.6,0,2,1,1,77.0
19864,14,0,1,0,7.1,74.9,0,0,1,5,94.7
19865,14,1,1,1,5.1,54.2,0,1,1,4,54.5
19866,16,1,0,4,8.0,59.1,0,0,0,2,93.5
19867,18,2,1,1,4.8,92.5,0,0,0,0,71.3
19868,18,2,1,3,2.5,73.7,0,2,0,3,57.5
19869,14,2,1,0,2.0,63.9,1,1,1,4,32.4
19870,14,2,1,2,2.9,86.5,0,1,1,0,63.7
19871,18,0,1,3,5.9,90.5,0,2,0,4,76.3
19872,19,1,0,4,2.9,59.6,0,3,1,2,53.2
19873,15,1,0,4,6.1,89.1,0,1,0,0,76.8
19874,17,1,0,2,5.1,95.6,0,1,0,5,72.4
19875,17,2,0,3,1.5,97.0,1,3,0,0,45.2
19876,17,0,1,2,3.9,87.4,0,0,1,3,57.0
19877,16,0,0,3,4.6,71.8,0,0,0,2,61.7
19878,19,1,0,5,0.8,56.3,0,1,1,3,31.6
19879,17,0,1,4,1.8,67.0,0,2,1,4,45.8
19880,15,0,1,3,2.3,96.4,0,1,1,3,64.7
19881,19,1,1,4,5.0,92.3,0,0,1,2,78.1
19882,18,1,1,4,7.0,71.2,0,2,1,1,84.0
19883,15,1,1,0,7.4,58.5,1,2,1,0,81.6
19884,15,0,0,5,4.4,51.8,0,2,1,0,56.3
19885,14,0,0,3,1.9,59.7,0,2,1,4,46.7
19886,16,0,1,4,2.5,66.6,0,0,1,5,49.5
19887,16,2,1,3,3.1,62.3,0,2,1,5,52.0
19888,14,1,1,5,7.1,85.7,0,0,0,2,88.5
19889,15,1,1,2,6.0,78.0,1,0,1,1,86.6
19890,16,1,0,1,2.1,91.5,1,3,1,2,55.0
19891,16,0,0,1,5.1,97.8,0,2,0,1,74.9
19892,17,0,1,3,7.3,74.7,0,1,0,2,95.0
19893,17,0,1,1,5.8,51.6,0,1,0,0,57.6
19894,19,1,1,1,2.4,59.3,1,0,1,1,34.0
19895,15,0,1,4,5.7,69.1,1,2,0,0,78.5
19896,19,2,0,1,7.3,81.3,1,2,1,1,90.9
19897,14,2,1,4,2.0,94.3,0,2,1,4,54.6
19898,17,1,1,4,4.0,88.3,0,3,1,3,73.7
19899,19,2,0,4,6.0,73.3,0,1,1,0,77.6
19900,19,2,0,5,4.4,88.0,0,2,0,5,72.6
19901,14,0,1,2,7.5,66.3,0,2,1,2,81.1
19902,17,1,1,4,0.8,60.2,0,1,0,4,32.3
19903,18,2,1,3,7.2,87.8,0,3,0,2,87.5
19904,14,2,0,0,7.7,64.5,0,1,0,1,94.6
19905,18,1,1,1,1.3,95.6,0,3,0,2,51.6
19906,14,1,0,5,4.4,81.4,0,2,1,2,75.7
19907,15,0,0,2,1.2,88.9,0,0,1,4,51.7
19908,18,0,0,1,7.4,57.8,0,0,1,2,79.2
19909,19,1,0,2,7.7,61.3,0,2,1,4,92.4
19910,16,0,1,2,5.1,86.3,0,0,0,2,70.8
19911,16,2,1,2,5.4,59.5,0,0,1,0,73.8
19912,16,1,1,1,7.6,97.7,0,3,0,4,95.5
19913,14,2,1,2,4.1,85.8,0,2,0,3,64.2
19914,16,2,0,5,1.4,55.8,0,2,1,0,30.8
19915,17,0,1,4,2.9,85.7,0,3,1,0,55.2
19916,15,1,1,3,1.0,58.3,0,0,0,4,22.2
19917,18,1,1,0,4.1,50.6,0,2,1,4,45.0
19918,19,0,1,1,5.4,71.2,0,0,1,0,72.8
19919,18,2,0,0,4.5,93.3,0,0,1,2,66.4
19920,15,1,1,0,7.5,58.5,0,1,1,3,88.9
19921,19,2,0,1,3.1,58.7,0,3,1,2,41.2
19922,17,2,0,4,6.0,70.4,0,3,0,1,73.2
19923,19,1,0,1,1.7,62.6,0,0,0,5,36.5
19924,17,1,1,4,6.5,80.6,0,2,1,1,81.4
19925,18,1,0,4,3.9,87.7,1,0,1,0,62.8
19926,17,0,0,3,2.4,53.0,0,2,0,2,30.4
19927,19,1,0,0,4.7,85.7,0,2,1,0,72.3
19928,16,0,1,2,7.2,82.2,0,1,0,0,89.6
19929,14,2,0,4,1.9,71.2,1,2,0,2,47.4
19930,16,0,0,5,4.6,73.2,1,1,1,3,70.9
19931,18,1,0,4,3.9,55.1,1,1,1,2,50.2
19932,16,2,1,4,2.4,58.2,0,1,1,2,49.7
19933,17,0,1,2,2.4,76.9,0,1,1,5,54.7
19934,15,1,0,3,1.6,83.2,1,0,0,4,47.9
19935,17,0,1,4,3.2,63.7,1,3,0,2,42.8
19936,18,1,0,4,7.6,68.2,0,2,0,0,88.5
19937,19,0,0,2,5.4,87.9,0,3,0,4,69.4
19938,18,0,1,3,7.8,59.6,0,0,1,0,81.5
19939,18,0,0,2,2.1,55.8,0,1,0,0,46.8
19940,17,2,1,1,3.9,57.4,0,3,0,2,62.0
19941,19,2,1,2,7.1,96.2,0,3,1,3,94.0
19942,16,0,0,2,2.7,64.7,0,1,1,2,49.3
19943,17,1,1,3,4.8,51.1,0,1,1,2,51.9
19944,15,1,0,2,6.7,87.0,0,2,0,3,83.9
19945,17,2,0,5,1.5,54.7,0,2,1,4,37.5
19946,16,0,1,5,4.7,68.1,1,0,1,4,63.3
19947,19,1,0,5,6.0,80.2,1,2,0,2,84.7
19948,14,0,1,4,1.2,65.2,0,3,1,0,40.2
19949,15,0,1,4,1.2,58.7,0,1,0,2,29.7
19950,16,1,0,2,4.2,79.6,1,0,1,2,72.9
19951,18,2,0,5,7.6,61.7,0,1,0,0,87.2
19952,15,0,1,5,7.9,96.5,0,0,0,1,97.8
19953,16,0,1,3,5.0,82.9,0,2,1,3,76.8
19954,18,0,1,5,3.3,59.8,0,0,0,0,41.4
19955,16,1,1,3,7.0,84.4,0,3,1,2,96.3
19956,17,1,0,1,6.1,56.5,0,2,1,4,67.4
19957,18,0,1,0,7.3,56.1,0,1,0,2,81.0
19958,17,2,0,4,5.5,53.4,0,0,1,2,61.9
19959,17,2,1,5,4.9,53.5,0,1,0,0,61.1
19960,15,2,1,5,1.4,50.3,0,0,0,5,24.4
19961,16,0,1,5,3.6,64.8,0,1,0,1,61.5
19962,19,2,0,0,0.6,96.8,0,3,1,3,36.9
19963,17,1,0,0,1.9,83.1,0,0,1,4,47.3
19964,19,1,0,3,0.9,71.3,0,1,1,3,28.5
19965,18,2,0,3,1.6,80.7,1,0,0,2,37.6
19966,16,1,1,4,6.3,90.5,0,3,0,0,90.6
19967,14,0,0,5,3.3,63.4,0,2,0,4,42.8
19968,18,1,0,3,3.3,80.1,0,1,1,3,55.7
19969,17,1,0,3,1.5,58.3,0,2,1,5,36.5
19970,15,0,0,1,2.7,93.1,0,2,1,3,58.6
19971,18,1,1,5,7.1,87.4,0,2,0,5,97.3
19972,17,1,0,4,1.2,75.0,0,2,0,1,45.8
19973,16,2,1,2,5.0,96.6,0,1,1,0,86.6
19974,17,2,1,3,6.7,57.9,1,0,0,3,68.4
19975,19,0,1,2,4.6,97.7,0,2,1,4,74.2
19976,19,0,0,3,4.0,57.0,0,2,0,5,50.4
19977,14,0,0,0,3.9,55.2,0,2,1,1,52.4
19978,14,0,1,5,2.4,75.5,0,2,1,3,54.9
19979,18,0,1,4,5.4,67.6,0,0,1,2,69.1
19980,14,2,0,2,5.3,86.5,1,1,0,1,70.1
19981,18,2,0,5,5.0,69.0,0,3,1,2,74.5
19982,19,2,1,5,3.8,65.4,0,1,0,2,56.2
19983,17,1,0,1,1.4,72.7,1,3,1,2,35.5
19984,17,0,1,0,1.8,51.3,0,1,0,2,30.8
19985,17,2,0,4,6.5,58.2,0,3,1,1,77.3
19986,18,0,1,4,5.4,98.0,0,2,1,5,83.1
19987,15,2,1,5,4.5,61.9,0,0,1,5,52.6
19988,15,2,1,0,5.2,57.3,0,2,1,4,57.4
19989,16,2,0,3,7.0,65.5,1,0,0,4,74.0
19990,18,2,1,1,7.1,59.9,0,1,1,2,76.1
19991,14,0,1,2,4.0,70.4,0,3,1,0,57.5
19992,16,1,1,5,2.6,68.0,0,2,0,5,41.9
19993,16,1,0,4,1.8,96.1,1,0,0,4,48.0
19994,14,1,1,4,5.0,77.1,0,3,1,2,71.2
19995,19,2,0,2,2.0,61.2,0,0,1,1,32.9
19996,15,1,1,1,2.5,55.5,0,0,1,2,37.8
19997,18,2,1,3,6.3,87.6,0,3,0,4,80.0
19998,19,2,1,4,7.3,99.4,0,1,1,4,100.0
19999,16,1,0,2,4.9,72.2,0,1,1,5,69.6
20000,19,0,0,0,0.8,83.5,0,2,0,1,45.5
20001,18,0,1,2,3.2,91.1,0,2,1,2,70.4
20002,16,0,1,2,6.4,99.5,0,2,1,4,89.9
20003,19,0,1,5,0.9,69.2,0,1,0,5,33.3
20004,15,1,0,3,3.0,82.9,0,0,0,4,64.1
20005,14,2,0,2,2.9,64.4,0,3,1,2,56.1
20006,15,2,0,4,1.3,66.1,0,2,1,4,31.5
20007,17,1,0,3,3.1,50.0,0,2,1,0,52.1
20008,15,1,0,3,4.4,69.5,1,1,1,3,66.9
20009,19,1,0,5,3.3,61.7,0,1,1,1,48.2
20010,16,0,0,4,5.2,90.2,1,0,1,2,81.4
20011,19,2,1,4,5.8,69.5,0,3,0,5,74.8
20012,16,2,0,4,5.5,83.5,0,1,0,0,82.5
20013,18,1,0,2,3.3,74.6,0,2,1,3,57.9
20014,14,2,0,0,4.0,66.5,0,1,0,1,50.8
20015,19,1,1,5,2.5,80.6,0,1,1,4,43.5
20016,19,0,0,0,1.7,58.0,1,2,0,0,44.0
20017,15,1,0,5,7.9,84.6,0,3,0,3,94.1
20018,16,1,1,0,4.4,94.9,0,3,1,5,76.5
20019,14,2,0,5,4.2,63.4,0,3,0,3,61.5
20020,15,0,1,1,1.7,84.3,0,1,1,1,45.1
20021,18,0,1,2,2.7,65.4,0,0,1,4,53.0
20022,15,2,0,2,7.2,81.5,0,3,1,1,97.0
20023,18,1,1,2,6.4,74.1,1,3,0,5,83.2
20024,17,0,1,1,1.5,61.4,0,0,1,2,44.8
20025,16,0,1,0,7.6,83.7,0,3,1,1,88.3
20026,14,0,0,5,3.0,95.9,0,1,1,0,69.8
20027,18,2,1,1,5.6,58.8,0,1,1,0,66.8
20028,16,1,0,2,2.5,89.2,0,3,1,1,60.6
20029,17,1,0,5,3.3,57.7,0,2,1,2,48.5
20030,16,0,1,1,5.2,90.5,0,2,0,0,80.9
20031,18,1,1,0,3.4,80.8,0,3,1,5,61.0
20032,18,1,1,4,3.1,72.0,0,0,0,0,58.1
20033,14,1,0,3,1.3,85.2,0,3,0,1,39.7
20034,17,2,0,5,1.6,52.6,0,2,1,2,35.6
20035,16,2,1,2,4.7,76.7,0,0,0,3,60.4
20036,15,1,0,4,4.8,51.0,0,1,1,4,62.1
20037,17,2,0,4,4.4,77.8,0,3,1,5,72.1
20038,17,2,1,1,3.6,84.1,0,1,1,5,69.8
20039,17,2,1,2,0.7,80.4,0,3,1,0,43.4
20040,14,2,0,2,2.5,54.3,0,0,0,4,45.2
20041,17,0,1,4,8.0,77.4,0,1,1,3,92.5
20042,18,1,0,1,3.3,79.0,1,0,1,4,48.9
20043,17,2,0,2,5.8,96.6,1,2,1,2,81.4
20044,19,1,1,3,0.9,57.7,0,2,0,1,40.1
20045,19,0,1,0,2.7,94.0,1,3,0,2,54.1
20046,15,2,0,5,1.8,97.5,0,1,0,1,45.9
20047,16,2,1,5,6.5,77.3,0,0,0,1,89.8
20048,14,2,0,4,7.7,66.4,0,1,1,2,97.2
20049,14,2,1,0,4.7,82.6,1,3,1,3,76.5
20050,16,2,0,1,2.1,89.9,1,3,0,5,53.6
20051,15,1,0,4,4.8,68.0,0,2,1,0,60.0
20052,17,0,0,0,5.5,69.7,0,1,0,2,75.2
20053,15,1,1,3,7.6,97.7,0,3,1,3,100.0
20054,18,0,1,5,2.1,55.0,0,0,0,0,47.6
20055,14,0,0,3,5.2,84.0,1,1,0,5,69.2
20056,18,2,1,1,1.0,86.8,0,0,1,0,37.1
20057,15,2,0,0,2.3,97.4,0,1,0,3,51.1
20058,15,0,1,2,3.2,51.5,1,1,1,2,56.1
20059,15,0,0,5,5.4,55.3,0,2,0,4,67.5
20060,15,2,0,3,0.7,52.6,0,0,0,5,19.8
20061,15,1,0,5,3.3,88.9,0,0,0,3,70.2
20062,16,0,1,1,7.6,78.4,0,3,1,4,86.6
20063,17,2,0,5,3.0,76.8,0,3,0,5,62.2
20064,14,1,0,0,5.3,55.1,0,1,0,0,55.6
20065,18,0,0,0,4.1,53.3,0,1,1,2,60.7
20066,17,1,1,2,7.5,81.3,0,1,0,0,85.7
20067,15,1,0,0,3.0,90.1,0,0,1,2,58.8
20068,15,2,0,1,3.1,92.4,0,2,0,3,71.2
20069,15,2,1,3,7.8,66.2,0,3,0,0,88.7
20070,14,1,0,5,2.5,77.6,0,2,0,2,46.6
20071,19,0,1,2,7.4,53.2,0,2,1,5,79.6
20072,15,0,0,0,6.6,74.5,0,2,0,4,80.9
20073,17,2,1,4,7.8,99.7,0,0,0,0,100.0
20074,17,0,1,3,2.5,63.3,1,3,0,1,36.9
20075,18,0,0,5,0.9,97.9,0,1,1,4,48.1
20076,16,0,1,3,4.5,63.1,0,2,1,5,56.4
20077,16,0,0,2,1.7,78.5,0,2,0,3,49.4
20078,17,1,1,4,1.9,76.7,0,1,0,5,55.4
20079,18,1,0,5,2.0,68.0,0,1,0,1,39.3
20080,14,2,1,3,4.3,85.2,0,0,0,0,66.1
20081,16,2,0,3,4.0,96.0,0,0,0,0,72.2
20082,14,0,0,1,2.0,66.1,0,0,1,4,44.3
20083,19,2,1,2,7.2,52.4,1,0,1,4,78.1
20084,19,1,1,2,3.8,71.3,1,1,1,0,68.6
20085,19,0,0,3,3.6,95.6,0,0,0,3,74.5
20086,17,0,0,4,2.0,87.4,0,2,0,5,57.4
20087,17,0,0,1,7.9,88.9,0,1,0,4,95.1
20088,18,1,1,5,3.2,60.2,0,1,0,3,45.8
20089,18,1,0,0,5.4,76.7,0,0,0,3,73.0
20090,19,0,0,1,6.9,58.2,0,0,1,1,82.4
20091,14,1,0,4,7.6,81.0,0,2,0,0,95.5
20092,16,0,1,5,5.1,58.6,1,2,1,3,56.6
20093,19,1,0,5,5.7,66.3,0,3,0,1,63.3
20094,19,1,1,1,2.4,87.6,0,3,0,3,58.4
20095,19,0,0,5,0.7,52.9,0,1,0,3,28.3
20096,15,0,1,2,0.8,68.9,0,0,1,3,43.1
20097,17,1,1,2,3.7,78.5,0,0,1,3,64.9
20098,16,0,1,2,6.0,56.1,0,1,1,3,67.2
20099,16,1,0,1,6.1,68.8,0,1,0,1,67.3
20100,16,2,0,5,3.5,62.3,0,3,1,4,57.9
20101,19,2,0,1,4.4,51.9,0,1,0,4,61.5
20102,18,0,0,4,4.6,93.6,0,2,0,4,74.9
20103,19,2,1,2,6.1,92.9,0,3,0,3,95.4
20104,18,0,0,4,7.1,78.7,0,1,1,5,98.2
20105,14,1,1,0,5.3,71.9,0,1,0,2,72.1
20106,17,2,1,0,4.4,83.4,0,3,1,2,68.8
20107,15,2,0,0,4.4,86.6,1,3,1,0,78.5
20108,18,1,0,4,7.8,81.5,0,3,0,5,100.0
20109,19,2,1,4,5.5,60.5,0,2,1,0,64.7
20110,15,2,1,0,7.1,68.9,0,2,0,5,81.1
20111,15,1,1,0,7.5,66.7,0,3,1,0,79.9
20112,17,2,0,3,4.9,63.2,0,3,1,4,60.4
20113,19,1,0,0,4.3,97.2,0,1,1,5,73.2
20114,19,2,1,2,1.3,53.7,0,2,1,3,37.3
20115,14,0,0,3,5.5,95.5,0,3,0,2,79.9
20116,15,2,1,2,7.6,92.8,0,1,0,1,89.6
20117,19,0,0,1,0.7,58.2,0,1,0,1,34.8
20118,18,2,1,4,0.7,66.3,0,3,1,2,42.0
20119,16,0,0,0,7.1,86.2,1,2,0,0,82.7
20120,19,1,0,1,6.5,54.2,0,1,0,4,83.3
20121,15,0,0,5,2.1,58.7,1,2,0,5,31.4
20122,15,0,1,1,1.9,90.8,0,1,0,5,59.0
20123,16,1,1,3,7.7,91.5,1,2,1,3,100.0
20124,19,2,1,0,7.4,76.8,0,2,1,4,95.2
20125,15,0,0,4,4.2,69.1,0,2,1,4,68.8
20126,18,0,1,0,4.2,88.9,0,0,1,4,77.6
20127,19,2,1,1,2.7,71.4,0,3,0,4,56.3
20128,14,0,0,2,3.9,71.6,0,3,0,3,68.1
20129,18,2,1,5,6.3,67.6,0,0,1,5,79.5
20130,18,0,0,4,3.3,92.4,1,2,0,3,56.3
20131,14,1,1,3,4.3,60.9,1,0,0,1,63.3
20132,15,1,0,1,1.1,62.2,1,0,0,5,41.7
20133,17,1,1,4,4.0,88.3,0,3,1,3,73.7
20134,16,2,1,1,2.8,68.3,1,0,1,4,54.6
20135,16,0,1,3,3.4,51.3,0,1,0,2,41.9
20136,19,1,1,2,3.2,84.9,1,1,0,1,51.8
